4186,2:10:05,Phil Coppess,USA,02.09.54,1,Minneapolis-St. Paul,06.10.1985
4186,2:10:05,Greg van Hest,NED,03.06.73,10,Rotterdam,18.04.1999
4186,2:10:05,David Ngetich,KEN,12.05.72,1,Hamburg,25.04.1999
4186,2:10:05,Elijah Korir,KEN,15.04.78,3,Torino,02.05.1999
4186,2:10:05,Josiah Thugwane,RSA,15.04.71,7,Seoul,03.11.2002
4186,2:10:05,Tesfaye Eticha,ETH,27.06.74,1,Lausanne,26.10.2003
4186,2:10:05,Leonid Shvetsov,RUS,28.03.69,5,Frankfurt,30.10.2005
4186,2:10:05,Thomas Chemitei,KEN,22.05.78,4,Roma,26.03.2006
4186,2:10:05,Thomas Kiplitan,KEN,15.06.83,8,Rotterdam,09.04.2006
4186,2:10:05,Leonard Muchero Maina,KEN,13.06.78,3,Milano,23.11.2008
4186,2:10:05,Gosa Megersa,ETH,82,2,Sevilla,13.02.2011
4186,2:10:05,Joseph Kimeli,KEN,08.10.86,2,Barcelona,06.03.2011
4186,2:10:05,Francis Bowen,KEN,12.10.73,4,Praha,13.05.2012
4186,2:10:05,David Kiyeng,KEN,83,1,Chuncheon,28.10.2012
4186,2:10:05,Mekuant Ayenew,ETH,24.10.91,2,Hannover,05.05.2013
4186,2:10:05,Peter Kamais,KEN,07.11.76,4,Xiamen,02.01.2014
4186,2:10:05,Afewerk Mesfin,ETH,12.10.92,14,Dubai,22.01.2016
4186,2:10:05,Galen Rupp,USA,08.05.86,3,Rio de Janeiro,21.08.2016
4186,2:10:05,Abdela Godana,ETH,11.09.92,3,Milano,02.04.2017
4186,2:10:05,Aychew Bantie,ETH,12.09.95,2,Mumbai,20.01.2019
4186,2:10:05,Michael Kunyuga,KEN,27.07.87,2,Sydney,15.09.2019
4186,2:10:05,Marius Kimutai,BRN,10.12.92,1,Hangzhou,03.11.2019
4186,2:10:05,Jonathan Mellor,GBR,27.12.86,23,Sevilla,23.02.2020
4211,2:10:06a,Ed Mendoza,USA,04.12.52,4,Boston,18.04.1983
4211,2:10:06,Takeyuki Nakayama,JPN,20.12.59,1,Seoul,14.09.1985
4211,2:10:06,Juma Ikangaa,TAN,19.07.60,1,Fukuoka,07.12.1986
4211,2:10:06,Hiromi Taniguchi,JPN,05.04.60,1,Tokyo,08.02.1987
4211,2:10:06,Steve Jones,GBR,04.08.55,1,Toronto,04.10.1992
4211,2:10:06,Artur De Freitas Castro,BRA,12.11.67,1,Venezia,10.10.1993
4211,2:10:06,Domingos Castro,POR,22.11.63,1,Paris,02.04.1995
4211,2:10:06,Tsuyoshi Ogata,JPN,11.05.73,4,Berlin,30.09.2001
4211,2:10:06,Hendrick Ramaala,RSA,02.02.72,6,Paris,07.04.2002
4211,2:10:06,Abdellah Béhar,FRA,05.07.63,7,Paris,07.04.2002
4211,2:10:06,Moges Taye,ETH,12.12.73,3,Venezia,27.10.2002
4211,2:10:06a,Joseph Kahugu,KEN,07.06.71,3,San Diego,01.06.2003
4211,2:10:06,Luke Kibet,KEN,12.04.83,3,Eindhoven,08.10.2006
4211,2:10:06,Stephen Kiogora,KEN,10.11.74,2,New York City,05.11.2006
4211,2:10:06,Charles Kibiwott,KEN,08.08.74,3,Gyeongju,19.10.2008
4211,2:10:06a,Robert Kiprono Cheruiyot,KEN,10.08.88,5,Boston,20.04.2009
4211,2:10:06,Beraki Beyene,ERI,06.02.80,3,Hamburg,25.04.2010
4211,2:10:06,Vincent Kipruto,KEN,13.09.87,2,Daegu,04.09.2011
4211,2:10:06,Yigzawe Debas,ETH,21.12.80,4,Enschede,22.04.2012
4211,2:10:06,Milton Rotich,KEN,84,6,Düsseldorf,28.04.2013
4211,2:10:06,Samuel Ndungu,KEN,04.04.88,3,Chicago,11.10.2015
4211,2:10:06,Raymond Kemboi,KEN,08.02.86,8,Frankfurt,25.10.2015
4211,2:10:06,Seboka Nigusse,ETH,84,5,Dongying,08.05.2016
4211,2:10:06,Markos Geneti,ETH,30.05.84,2,Guangzhou,10.12.2017
4211,2:10:06,Elisha Barno,KEN,85,1,Duluth,17.06.2018
4211,2:10:06,Andrew Ben Kimtai,KEN,12.08.89,1,Wuhan,14.04.2019
4211,2:10:06,Lemi Dumecha,ETH,9,Lisboa,20.10.2019
4211,2:10:06,Leonard Korir,USA,10.12.86,4,Atlanta,29.02.2020
4211,2:10:06,Peter Herzog,AUT,01.08.87,12,London,04.10.2020
4211,2:10:06,Mohamed Reda El Aaraby,MAR,12.11.89,24,Ampugnano,11.04.2021
4241,2:10:07,Baek Seung-Do,KOR,16.06.68,3,Chuncheon,22.03.1992
4241,2:10:07,Jan Huruk,POL,27.01.60,2,London,12.04.1992
4241,2:10:07,Shinji Kawashima,JPN,04.06.66,8,Chicago,11.10.1998
4241,2:10:07,Atsushi Fujita,JPN,06.11.76,2,Otsu,07.03.1999
4241,2:10:07,John Moiben,KEN,12.04.68,7,Paris,04.04.1999
4241,2:10:07a,Silvio Guerra,ECU,18.09.68,2,Boston,16.04.2001
4241,2:10:07a,John Kagwe,KEN,09.01.69,1,San Diego,03.06.2001
4241,2:10:07,Henry Serem,KEN,21.06.77,7,Eindhoven,12.10.2003
4241,2:10:07,Muneyuki Ojima,JPN,25.09.75,8,Otsu,07.03.2004
4241,2:10:07,Philip Singoei,KEN,31.12.75,2,Eindhoven,10.10.2004
4241,2:10:07,Sammy Korir,KEN,12.12.71,3,Tokyo,12.02.2006
4241,2:10:07,Luke Kibet,KEN,12.04.83,1,Wien,29.04.2007
4241,2:10:07a,Simon Wangui,KEN,12.11.78,1,San Diego,01.06.2008
4241,2:10:07,Joseph Kiptum,KEN,25.09.87,5,Daegu,12.04.2009
4241,2:10:07,Benjamin Kiptoo,KEN,79,7,Frankfurt,25.10.2009
4241,2:10:07,Tomoyuki Sato,JPN,31.01.81,2,Otsu,07.03.2010
4241,2:10:07,Evans Kiplagat,KEN,05.03.88,9,Frankfurt,31.10.2010
4241,2:10:07,Amos Matui,KEN,27.05.76,3,Hannover,05.05.2011
4241,2:10:07,Peter Some,KEN,05.06.90,6,Toronto,19.10.2014
4241,2:10:07,Birhanu Gebru,ETH,27.01.87,4,Chicago,11.10.2015
4241,2:10:07,Philip Kimutai,KEN,10.09.83,2,Hannover,09.04.2017
4241,2:10:07,Sondre Nordstad Moen,NOR,12.01.91,3,Hannover,09.04.2017
4241,2:10:07,Titus Masai,KEN,09.10.89,5,Seoul,03.11.2019
4241,2:10:07,Lani Rutto,KEN,29.03.89,5,Los Angeles,08.03.2020
4241,2:10:07,Keisuke Tanaka,JPN,06.19.88,43,Otsu,28.02.2021
4241,2:10:07,Hizkel Tewelde,ERI,15.09.86,9,Enschede,18.04.2021
4241,2:10:07,Thomas Kiplagat,KEN,01.03.87,2,Gyeongju,16.10.2022
4241,2:10:07,Enock Onchari,KEN,16.01.99,4,Toronto,16.10.2022
4241,2:10:07,Cosmas Kiplimo Lagat,KEN,95,4,München,08.10.2023
4270,2:10:08,Alberto Salazar,USA,07.08.58,5,Rotterdam,09.04.1983
4270,2:10:08,Hiromi Taniguchi,JPN,05.04.60,2,Seoul,05.10.1984
4270,2:10:08,Geoff Smith,GBR,24.10.53,5,Chicago,21.10.1984
4270,2:10:08,Salvatore Bettiol,ITA,28.11.61,4,New York City,05.11.1989
4270,2:10:08,Tesfaye Dadi,ETH,19.05.69,3,Rotterdam,21.04.1991
4270,2:10:08,Thomas Robert Naali,TAN,01.01.69,3,London,12.04.1992
4270,2:10:08,Michael Kapkai,KEN,27.12.68,1,Torino,24.04.1994
4270,2:10:08,Alberto Juzdado,ESP,20.08.66,7,London,18.04.1999
4270,2:10:08,Kamiel Maase,NED,20.10.71,11,Rotterdam,18.04.1999
4270,2:10:08,Takahiro Sunada,JPN,19.01.73,4,Berlin,10.09.2000
4270,2:10:08,Fabián Roncero,ESP,19.10.70,7,Rotterdam,22.04.2001
4270,2:10:08,Moges Taye,ETH,12.12.73,1,Venezia,28.10.2001
4270,2:10:08,Erick Wainaina,KEN,19.12.73,3,Fukuoka,01.12.2002
4270,2:10:08,Daniele Caimmi,ITA,17.12.72,1,Torino,13.04.2003
4270,2:10:08,Raymond Kipkoech Chemwoio,KEN,19.04.78,2,Paris,04.04.2004
4270,2:10:08,Phaustin Baha Sulle,TAN,30.05.82,1,Karstadt,25.04.2004
4270,2:10:08,Laban Kipkemboi,KEN,30.12.77,2,Los Angeles,19.03.2006
4270,2:10:08a,Ambese Tolosa,ETH,28.08.77,1,San Diego,04.06.2006
4270,2:10:08d,David Kiyeng,KEN,83,1,Carpi,15.10.2006
4270,2:10:08,Larbi Es Raidi,FRA,01.01.83,2,Utrecht,13.04.2009
4270,2:10:08,Tariku Jufar,ETH,18.07.84,4,Mumbai,16.01.2011
4270,2:10:08,Stephen Chemlany,KEN,09.08.82,5,Rotterdam,15.04.2012
4270,2:10:08,Bunta Kuroki,JPN,28.01.85,5,Fukuoka,02.12.2012
4270,2:10:08,Dereje Debele,ETH,26.07.86,4,Marrakesh,27.01.2013
4270,2:10:08,John Kiprotich,KEN,30.03.89,8,Seoul,17.03.2013
4270,2:10:08,Albert Korir,KEN,02.03.94,2,Barcelona,13.03.2016
4270,2:10:08,Hillary Kibiwott,KEN,5,Rabat,05.03.2017
4270,2:10:08,Jonah Chesum,KEN,05.05.89,9,Lisboa,14.10.2018
4270,2:10:08,Yitayal Atnafu Zerihun,ETH,20.01.93,2,Houston,20.01.2019
4270,2:10:08,Jonathan Kipleting,KEN,20.11.86,8,Hamburg,28.04.2019
4270,2:10:08,Martin Cheruiyot,KEN,1,Málaga,15.12.2019
4270,2:10:08,Paulo Roberto Paula,BRA,08.07.79,24,Sevilla,23.02.2020
4270,2:10:08,Felix Chemongesi,UGA,19.08.93,9,Otsu,08.03.2020
4270,2:10:08,Henok Tesfay,ERI,01.01.00,25,Ampugnano,11.04.2021
4304,2:10:09,Jerome Drayton,CAN,10.01.45,1,Fukuoka,07.12.1975
4304,2:10:09,Garry Henry,AUS,17.05.55,4,Fukuoka,07.12.1980
4304,2:10:09,El Mustapha Nechchadi,MAR,15.11.62,2,London,10.05.1987
4304,2:10:09a,Sammy Lelei,KEN,14.08.64,5,Boston,15.04.1996
4304,2:10:09,Tumo Turbo,ETH,23.02.70,2,New York City,03.11.1996
4304,2:10:09,Koji Shimizu,JPN,17.10.69,1,Tokyo,09.02.1997
4304,2:10:09,Philip Tanui,KEN,20.12.75,4,Eindhoven,10.10.1999
4304,2:10:09,Isaac Kiprono,KEN,05.09.76,2,Venezia,22.10.2000
4304,2:10:09,Abdelkader El Mouaziz,MAR,01.01.69,1,New York City,05.11.2000
4304,2:10:09,Kim Yi-Yong,KOR,20.09.73,8,Seoul,03.11.2002
4304,2:10:09,Aleksandr Kuzin,UKR,21.10.74,5,Roma,26.03.2006
4304,2:10:09d,David Makori,KEN,06.11.73,2,Carpi,15.10.2006
4304,2:10:09,Philip Sanga Kimutai,KEN,10.09.83,5,Roma,22.03.2009
4304,2:10:09,Richard Limo,KEN,18.11.80,9,Rotterdam,05.04.2009
4304,2:10:09,Tadesse Abraham,ERI,12.08.82,1,Zürich,26.04.2009
4304,2:10:09,Paul Samoei,KEN,27.01.84,2,Venezia,25.10.2009
4304,2:10:09,Wegayehu Girma,ETH,28.09.88,3,Daegu,11.04.2010
4304,2:10:09,Carles Castillejo,ESP,18.08.78,1,Castellón,11.12.2011
4304,2:10:09,Peter Kurui,KEN,02.01.88,3,Hannover,06.05.2012
4304,2:10:09,Marius Kipserem,KEN,17.05.88,4,Chuncheon,27.10.2013
4304,2:10:09,Daniel Aschenik,ETH,82,7,Seoul,09.11.2014
4304,2:10:09,Yared Asmeron,ERI,03.02.79,8,Fukuoka,06.12.2014
4304,2:10:09,Sammy Kigen,KEN,29.09.85,7,Valencia,15.11.2015
4304,2:10:09,Geoffrey Ronoh,KEN,29.11.82,8,Valencia,15.11.2015
4304,2:10:09,Charles Cheruiyot,KEN,04.08.88,2,Wien,10.04.2016
4304,2:10:09,Henryk Szost,POL,20.01.82,7,Frankfurt,29.10.2017
4304,2:10:09,Robert Chemosin,KEN,01.02.89,8,Wien,07.04.2019
4304,2:10:09,Peter Ndorobo,KEN,11.08.93,3,Istanbul,03.11.2019
4304,2:10:09,David Nilsson,SWE,16.04.87,16,Valencia,01.12.2019
4304,2:10:09,Kibrom Weldemicael,ERI,01.02.87,25,Sevilla,23.02.2020
4304,2:10:09,Kevin Seaward,IRL,03.10.85,26,Sevilla,23.02.2020
4304,2:10:09,David Nilsson,SWE,16.04.87,31,Valencia,06.12.2020
4304,2:10:09,Balew Yihunle,ETH,21.09.98,4,Lisboa,17.10.2021
4304,2:10:09,Viktor Kipchirchir,KEN,05.12.87,20,Sevilla,20.02.2022
4304,2:10:09,Tachlowini Gabriyesos,ERI,01.01.98,21,Sevilla,20.02.2022
4304,2:10:09,Shumi Dechasa,BRN,28.05.89,1,Lima,08.05.2022
4340,2:10:10,Bill Rodgers,USA,23.12.47,1,New York City,24.10.1976
4340,2:10:10,Ralf Salzmann,FRG,06.02.55,5,Tokyo,14.02.1988
4340,2:10:10,Allister Hutton,GBR,18.07.54,1,London,22.04.1990
4340,2:10:10,Tena Negere,ETH,05.10.72,4,London,12.04.1992
4340,2:10:10,Sakae Osaki,JPN,18.08.64,5,Tokyo,12.02.1996
4340,2:10:10,Dmitriy Kapitonov,RUS,10.04.68,2,Roma,21.03.1999
4340,2:10:10,Tomoaki Kunichika,JPN,22.07.73,6,Fukuoka,05.12.1999
4340,2:10:10,Henry Tarus,KEN,06.12.78,2,Venezia,28.10.2001
4340,2:10:10,El Hassan Lahssini,FRA,01.01.75,3,Amsterdam,17.10.2004
4340,2:10:10,Takashi Tokunaga,JPN,06.06.81,6,Otsu,06.03.2005
4340,2:10:10,Peter Chebet,KEN,24.06.76,4,Paris,10.04.2005
4340,2:10:10,Jaouad Gharib,MAR,22.05.72,1,Helsinki,13.08.2005
4340,2:10:10,Joseph Ngolebus,KEN,10.04.75,5,Berlin,25.09.2005
4340,2:10:10,Stephen Kibiwott,KEN,03.04.80,1,Torino,24.09.2006
4340,2:10:10,Paul Tergat,KEN,17.06.69,3,New York City,05.11.2006
4340,2:10:10,Matthew Sigei,KEN,30.04.83,4,Gyeongju,21.10.2007
4340,2:10:10,Patrick Terer,KEN,06.07.89,3,Praha,12.05.2013
4340,2:10:10,Duncan Koech,KEN,28.12.81,3,Köln,13.10.2013
4340,2:10:10,Ayele Abshero,ETH,28.12.90,6,Chicago,13.10.2013
4340,2:10:10,Aleksey Reunkov,RUS,28.01.84,9,London,26.04.2015
4340,2:10:10,Abayneh Ayele,ETH,04.11.87,1,Lanzhou,14.06.2015
4340,2:10:10,Satoru Sasaki,JPN,16.10.85,4,Otsu,05.03.2017
4340,2:10:10,Nigussie Sahlesilassie,ETH,95,1,Stockholm,01.06.2019
4340,2:10:10,Yassine El Fathaoui,ITA,23.03.82,27,Sevilla,23.02.2020
4340,2:10:10,Edwin Kosgei,KEN,17.09.89,3,Wien,12.09.2021
4340,2:10:10,Shun Yuzawa,JPN,21.09.96,21,Tokyo,05.03.2023
4366,2:10:11,Hugh Jones,GBR,01.11.55,3,London,10.05.1987
4366,2:10:11,Brad Camp,AUS,25.12.64,1,Surfers Paradise,23.07.1989
4366,2:10:11,Alfredo Shahanga,TAN,14.04.65,1,Berlin,01.10.1989
4366,2:10:11,Gezahegne Abera,ETH,23.04.78,1,Sydney,01.10.2000
4366,2:10:11,Gong Ke,CHN,16.08.79,1,Beijing,14.10.2001
4366,2:10:11,Ambese Tolosa,ETH,28.08.77,7,Amsterdam,20.10.2002
4366,2:10:11,Noriaki Igarashi,JPN,28.10.72,3,Tokyo,09.02.2003
4366,2:10:11a,Robert Kipkoech Cheruiyot,KEN,26.09.78,1,Boston,21.04.2003
4366,2:10:11,Patrick Tambwé,COD,05.05.75,4,New York City,07.11.2004
4366,2:10:11,Shimelis Mola,ETH,6,Berlin,25.09.2005
4366,2:10:11,Philip Singoei,KEN,31.12.75,7,Paris,09.04.2006
4366,2:10:11,Sylvester Kimeli Teimet,KEN,04.06.84,3,Seoul,15.03.2009
4366,2:10:11,Samuel Muturi,KEN,02.05.86,3,Xiamen,02.01.2010
4366,2:10:11,Luka Chelimo,KEN,26.11.77,5,Chuncheon,24.10.2010
4366,2:10:11,Gezahagn Girma Beyene,ETH,28.11.83,3,Enschede,17.04.2011
4366,2:10:11,Daniel Rono,KEN,13.07.78,6,Ljubljana,23.10.2011
4366,2:10:11,Jaouad Gharib,MAR,22.05.72,3,Warszawa,21.04.2013
4366,2:10:11,Eliud Kiptanui,KEN,06.06.89,7,Seoul,15.03.2015
4366,2:10:11,Henryk Szost,POL,20.01.82,9,Warszawa,26.04.2015
4366,2:10:11,William Yegon,KEN,10.01.83,2,Hefei,25.10.2015
4366,2:10:11,Maru Teferi,ISR,17.08.92,8,Sevilla,17.02.2019
4366,2:10:11,Edwin Yator,KEN,24.08.96,9,Wien,07.04.2019
4366,2:10:11,Allan Kiprono,KEN,15.02.90,4,Buenos Aires,22.09.2019
4366,2:10:11,Derlys Ayala,PAR,07.01.90,32,Valencia,06.12.2020
4366,2:10:11,Yohei Suzuki,JPN,12.02.84,44,Otsu,28.02.2021
4366,2:10:11,Bekele Muluneh,ETH,4,Castellón,27.02.2022
4366,2:10:11,Mekuant Ayenew,ETH,24.10.91,11,Paris,03.04.2022
4366,2:10:11,Workneh Fikre,ETH,30.11.87,1,Münster,11.09.2022
4366,2:10:11,Dominic Mibei,KEN,91,1,Tel Aviv,24.02.2023
4366,2:10:11,Leonard Langat,KEN,07.08.90,10,Seoul,19.03.2023
4396,2:10:12a,Toshihiko Seko,JPN,15.07.56,2,Boston,16.04.1979
4396,2:10:12,Gerry Helme,GBR,28.03.57,2,London,17.04.1983
4396,2:10:12,Severino Bernardini,ITA,31.03.66,2,San Sebastián,31.10.1993
4396,2:10:12,Yoo Young-Hoon,KOR,27.02.72,5,Kyongju,20.03.1994
4396,2:10:12,Stephan Freigang,GER,27.09.67,2,Beppu-Oita,05.02.1995
4396,2:10:12,Roberto Barbi,ITA,25.03.65,3,Venezia,22.10.2000
4396,2:10:12,Willy Cheruiyot,KEN,02.08.74,1,Eindhoven,13.10.2002
4396,2:10:12,Matthew Sigei,KEN,30.04.83,8,Amsterdam,20.10.2002
4396,2:10:12,Ruggero Pertile,ITA,08.08.74,1,Roma,28.03.2004
4396,2:10:12,Toshiya Katayama,JPN,23.04.73,7,Otsu,06.03.2005
4396,2:10:12,Ottaviano Andriani,ITA,04.01.74,4,Roma,13.03.2005
4396,2:10:12,Tereje Wodajo,ETH,27.01.82,7,Eindhoven,09.10.2005
4396,2:10:12,Joel Kipkemei Rono,KEN,18.01.77,8,Eindhoven,09.10.2005
4396,2:10:12,José Manuel Martinez,ESP,22.10.71,2,Roma,18.03.2007
4396,2:10:12,Dmitriy Safranov,RUS,08.10.81,2,Fukuoka,05.12.2010
4396,2:10:12,Sahle Warga Betona,ETH,30.01.84,8,Paris,10.04.2011
4396,2:10:12,Lelisa Desisa Benti,ETH,14.01.90,2,Moskva,17.08.2013
4396,2:10:12,Samuel Kosgei,KEN,20.01.86,5,Praha,08.05.2016
4396,2:10:12,Abraham Kasongor,KEN,10.12.93,11,Paris,09.04.2017
4396,2:10:12d,William Yegon,KEN,10.01.83,4,Rennes,22.10.2017
4396,2:10:12,Shohei Otsuka,JPN,13.08.94,3,Oita,04.02.2018
4396,2:10:12,Aleksandr Sitkovskiy,UKR,09.06.78,9,Seoul,18.03.2018
4396,2:10:12,Stanley Bett,KEN,13.12.86,2,Hangzhou,03.11.2019
4396,2:10:12,Philemon Kacherian,KEN,04.07.92,8,Rotterdam,10.04.2022
4396,2:10:12,Marius Kimutai,BRN,10.12.92,2,Lima,08.05.2022
4396,2:10:12,Adugna Takele,ETH,26.02.89,14,Barcelona,19.03.2023
4396,2:10:12,Masresha Bire,ETH,98,9,Hamburg,23.04.2023
4423,2:10:13a,Bill Rodgers,USA,23.12.47,1,Boston,17.04.1978
4423,2:10:13,Charles Spedding,GBR,09.05.52,3,Chicago,26.10.1986
4423,2:10:13,Jon Brown,GBR,27.02.71,9,Chicago,19.10.1997
4423,2:10:13,Ambese Tolosa,ETH,28.08.77,1,Sapporo,30.08.1998
4423,2:10:13,Yoshiteru Morishita,JPN,26.05.71,2,Beppu-Oita,07.02.1999
4423,2:10:13,Mark Saina,KEN,10.11.70,9,Rotterdam,13.04.2003
4423,2:10:13,John Nada Saya,TAN,08.08.78,2,Seoul,02.11.2003
4423,2:10:13,Luc Krotwaar,NED,25.01.68,11,Fukuoka,07.12.2003
4423,2:10:13,John Yuda,TAN,09.06.79,9,London,18.04.2004
4423,2:10:13,Daniel Cheribo Kiplagat,KEN,81,5,Paris,10.04.2005
4423,2:10:13,Moses Masai,KEN,01.06.86,1,Essen,17.04.2005
4423,2:10:13,Kenneth Mburu Mungara,KEN,07.09.73,2,Mombasa,27.05.2007
4423,2:10:13,Elijah Sang,KEN,83,7,Frankfurt,28.10.2007
4423,2:10:13,Stephen Kibiwott,KEN,03.04.80,1,Torino,13.04.2008
4423,2:10:13,Deriba Deme,ETH,27.09.84,7,Amsterdam,19.10.2008
4423,2:10:13,Nicholas Chelimo,KEN,08.01.83,6,Daegu,12.04.2009
4423,2:10:13,Oleg Kulkov,RUS,06.03.78,2,Zürich,26.04.2009
4423,2:10:13,Oleg Kulkov,RUS,06.03.78,3,Seoul,20.03.2011
4423,2:10:13,Takeshi Kumamoto,JPN,06.01.84,9,Tokyo,26.02.2012
4423,2:10:13,Daniel Kosgei,KEN,19.06.86,1,Valencia,07.12.2014
4423,2:10:13,Daniel Kosgei,KEN,19.06.86,1,Castellón,07.12.2014
4423,2:10:13,Jacob Kendagor,KEN,19.09.84,7,Amsterdam,18.10.2015
4423,2:10:13,Hassane Ahouchar,MAR,75,9,Valencia,15.11.2015
4423,2:10:13,Dejene Debela,ETH,09.01.95,5,Eindhoven,09.10.2016
4423,2:10:13,Yuki Kawauchi,JPN,05.03.87,6,Praha,07.05.2017
4423,2:10:13,Asuka Tanaka,JPN,05.11.89,16,Tokyo,25.02.2018
4423,2:10:13d,Seboka Nigusse,ETH,84,4,Rennes,27.10.2019
4423,2:10:13,Tadesse Tola,ETH,31.10.87,1,Shenzhen,15.12.2019
4423,2:10:13,Koki Yoshioka,JPN,06.01.97,10,Otsu,08.03.2020
4423,2:10:13,Koki Yoshioka,JPN,06.01.97,8,Fukuoka,06.12.2020
4423,2:10:13,Dadi Yami,ETH,02.04.88,6,Madrid,24.04.2022
4423,2:10:13,Mekuant Ayenew,ETH,24.10.91,6,Lisboa,09.10.2022
4423,2:10:13,Kento Otsu,JPN,07.12.91,14,Beppu-Oita,05.02.2023
4423,2:10:13,Park Min-Ho,KOR,23.01.99,11,Seoul,19.03.2023
4423,2:10:13,Samuel Barata,POR,19.07.93,10,Hamburg,23.04.2023
4458,2:10:14,Rodolfo Gómez,MEX,30.10.50,2,New York City,26.10.1980
4458,2:10:14,John Kemboi,KEN,13.08.74,1,Paris,06.04.1997
4458,2:10:14,Eder Moreno Fialho,BRA,04.05.73,5,Tokyo,08.02.1998
4458,2:10:14,Wesley Chelule,KEN,04.09.74,5,Roma,01.01.2000
4458,2:10:14,Andrew Sambu,TAN,05.10.72,1,Praha,20.05.2001
4458,2:10:14,Tesfaye Eticha,ETH,27.06.74,8,Paris,07.04.2002
4458,2:10:14,Pavel Loskutov,EST,02.12.69,4,Fukuoka,01.12.2002
4458,2:10:14,Ernest Kipyego,KEN,06.10.78,10,Rotterdam,13.04.2003
4458,2:10:14,Christopher Cheboiboch,KEN,03.03.77,5,Rotterdam,10.04.2005
4458,2:10:14,Benjamin Kiptoo,KEN,79,1,Beijing,19.10.2008
4458,2:10:14,Julius Kibet,KEN,06.04.82,8,Frankfurt,26.10.2008
4458,2:10:14,Ridouane El Harroufli,MAR,30.07.81,5,Seoul,02.11.2008
4458,2:10:14,Tola Bane,ETH,21.03.88,16,Frankfurt,30.10.2011
4458,2:10:14,Bazu Worku Hayla,ETH,15.09.90,11,London,22.04.2012
4458,2:10:14,Paul Biwott,KEN,18.04.78,7,Hamburg,29.04.2012
4458,2:10:14a,Deats Gebrehiwet,ETH,15.01.89,2,San Diego,03.06.2012
4458,2:10:14,Yekeber Bayabel,ETH,10.11.91,11,Dubai,24.01.2014
4458,2:10:14,Yuki Kawauchi,JPN,05.03.87,1,Kumamoto,16.02.2014
4458,2:10:14,Shengo Kebede,ETH,89,4,Düsseldorf,27.04.2014
4458,2:10:14,Nixon Machichin,KEN,83,1,Lyon,04.10.2015
4458,2:10:14,Titus Tuwei,KEN,93,1,Zhengzhou,26.03.2017
4458,2:10:14,Eliud Kiptanui,KEN,06.06.89,1,Ottawa,28.05.2017
4458,2:10:14,Emmanuel Mutai,KEN,12.10.84,12,Valencia,19.11.2017
4458,2:10:14,Hiroki Yamagishi,JPN,06.09.91,17,Tokyo,25.02.2018
4458,2:10:14,Shumet Mengistu,ETH,29.01.88,3,Mumbai,14.01.2019
4458,2:10:14,Cameron Levins,CAN,28.03.89,1,Bad Loipersdorf,23.05.2021
4458,2:10:14,Asnake Dubre Negawo,ETH,18.07.99,3,Porto,07.11.2021
4458,2:10:14,Krystian Zalewski,POL,11.04.89,25,Valencia,05.12.2021
4458,2:10:14,Sebastian Hendel,GER,01.12.95,5,München,08.10.2023
4487,2:10:15a,Jeff Wells,USA,25.05.54,2,Boston,17.04.1978
4487,2:10:15,Paul Ballinger,NZL,25.03.53,1,Fukuoka,05.12.1982
4487,2:10:15,Robert de Castella,AUS,27.02.57,1,Edinburgh,01.08.1986
4487,2:10:15,Pier-Giovanni Poli,ITA,05.11.57,4,London,10.05.1987
4487,2:10:15,Hugo dos Santos,BRA,21.12.69,3,Fukuoka,04.12.1994
4487,2:10:15,Philip Chirchir,KEN,11.03.68,3,Roma,21.03.1999
4487,2:10:15,Migidio Bourifa,ITA,31.01.69,4,Venezia,22.10.2000
4487,2:10:15,Christopher Kandie,KEN,19.09.69,1,Hamburg,21.04.2002
4487,2:10:15,Daniel Rono,KEN,13.07.78,1,Toronto,24.09.2006
4487,2:10:15,Adil Annani,MAR,30.06.80,1,Beppu-Oita,01.02.2009
4487,2:10:15a,William Chebon Chebor,KEN,22.12.82,2,San Diego,06.06.2010
4487,2:10:15,Benson Barus,KEN,04.07.80,3,Beijing,16.10.2011
4487,2:10:15,Abraham Chelanga,KEN,09.09.84,4,Reims,16.10.2011
4487,2:10:15,Abdisa Sori,ETH,80,4,Hannover,06.05.2012
4487,2:10:15,Eliud Kiptanui,KEN,06.06.89,2,Beijing,25.11.2012
4487,2:10:15,Abraham Girma,ETH,21.09.86,4,Mumbai,20.01.2013
4487,2:10:15,Dickson Chumba,KEN,27.10.86,8,Amsterdam,20.10.2013
4487,2:10:15,Duncan Maiyo,KEN,05.08.90,1,Brighton,12.04.2015
4487,2:10:15,Ser-Od Bat-Ochir,MGL,07.10.81,6,Hamburg,26.04.2015
4487,2:10:15,Emmanuel Kibet,KEN,95,2,Brescia,13.03.2016
4487,2:10:15,Suleiman Simotwo,KEN,21.04.80,3,Wien,10.04.2016
4487,2:10:15,Yitayal Atnafu Zerihun,ETH,20.01.93,16,Amsterdam,15.10.2017
4487,2:10:15,Shumet Mengistu,ETH,29.01.88,11,Paris,08.04.2018
4487,2:10:15,Eliud Barngetuny,KEN,20.05.73,1,Madrid,22.04.2018
4487,2:10:15,Kenneth Keter,KEN,04.08.96,10,Wien,07.04.2019
4487,2:10:15,Edwin Kiptoo,KEN,28.12.87,4,Madrid,27.04.2019
4487,2:10:15,Kohei Ogino,JPN,08.12.89,9,Hamburg,28.04.2019
